Date;Heure;Min;Sec;stationCode;stationName;stationState;stationKioskState;stationNbEDock;stationNbBike;stationNbEBike;nbFreeDock;nbFreeEDock;stationNbBikeOverflow;stationNbEBikeOverflow;stationInsertedInDb;stationOperativeDate
9/05/19;17;19;17;10034;Docteur Damidot;OPEN;0;10;2;0;7;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;17;19;17;3058;Place du Lac;OPEN;0;19;0;0;19;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;17;19;17;10055;Condorcet / Galline;OPEN;0;15;0;0;15;0;0;0;2019-05-08 19:23:34;2019-05-09 07:27:38;
9/05/19;17;19;17;10006;Charpennes;OPEN;0;32;3;0;29;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;17;19;17;9011;Conservatoire;OPEN;0;19;1;0;18;0;0;0;2019-05-08 19:23:19;2019-05-08 20:08:17;
9/05/19;17;19;17;6012;Place Puvis de Chavannes;OPEN;0;10;3;0;7;0;0;0;2019-05-08 19:23:29;2019-05-08 20:20:44;
9/05/19;17;19;17;8009;Jean XXIII / Mermoz;OPEN;0;20;1;0;19;0;0;0;2019-05-08 19:23:29;2019-05-08 20:08:17;
9/05/19;17;19;17;3036;Félix Faure / Vivier Merle;OPEN;0;35;0;0;35;0;0;0;2019-05-08 19:23:30;2019-05-09 07:27:38;
9/05/19;17;19;17;6011;Mairie du 6e;OPEN;0;22;14;0;1;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;17;19;17;7061;Jaurès / Université;OPEN;0;20;6;0;14;0;0;0;2019-05-08 19:23:39;2019-05-08 20:08:17;
9/05/19;17;19;17;9010;Piscine de Vaise;OPEN;0;19;17;0;2;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;17;19;17;6028;Récamier / Tête d'Or;OPEN;0;16;0;0;14;0;0;0;2019-05-08 19:23:44;2019-05-08 20:08:17;
9/05/19;17;19;17;6021;Garibaldi;OPEN;0;11;8;0;3;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;17;19;17;5053;St Just;OPEN;0;18;5;0;13;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;17;19;17;3083;Les Halles;OPEN;0;18;0;0;17;0;0;0;2019-05-08 19:23:43;2019-05-09 07:27:38;
9/05/19;17;19;17;6024;Tronchet / Anatole France;OPEN;0;10;0;0;10;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;17;19;17;8006;Place 8 mai 1945;OPEN;0;20;8;0;12;0;0;0;2019-05-08 19:23:28;2019-05-08 20:08:17;
9/05/19;17;19;17;12002;Poudrette la Soie;OPEN;0;20;1;0;18;0;0;0;2019-05-08 19:23:28;19-05-9 17:19:17;
9/05/19;17;19;17;6033;Créqui / Lafayette;OPEN;0;15;2;0;13;0;0;0;2019-05-08 19:23:29;2019-05-08 20:20:44;
9/05/19;17;19;17;2035;Childebert/Rivière;OPEN;0;23;3;0;20;0;0;0;2019-05-08 19:23:32;2019-05-09 07:27:38;
9/05/19;17;19;17;9014;Quai du Commerce;OPEN;0;23;12;0;11;0;0;0;2019-05-08 19:23:34;2019-05-08 20:20:44;
9/05/19;17;19;17;3097;Augagneur / Fosse aux Ours;OPEN;0;16;1;0;15;0;0;0;2019-05-08 19:23:34;2019-05-08 19:49:39;
9/05/19;17;19;17;9022;Rue Masaryk / Saint Cyr;OPEN;0;13;7;0;6;0;0;0;2019-05-08 19:23:32;2019-05-08 19:49:39;
9/05/19;17;19;17;8041;Etats-Unis / Viviani;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:34;2019-05-09 07:27:38;
9/05/19;17;19;17;2008;Place Antonin Poncet;OPEN;0;18;10;0;30;0;0;0;2019-05-08 19:23:35;2019-05-08 20:08:17;
9/05/19;17;19;17;1005;Meissonier;OPEN;0;10;8;0;2;0;0;0;2019-05-08 19:23:35;2019-05-08 20:08:17;
9/05/19;17;19;17;9002;Mairie du 9e;OPEN;0;22;9;0;12;0;0;0;2019-05-08 19:23:41;2019-05-08 19:49:39;
9/05/19;17;19;17;10054;Stalingrad / Meliès;OPEN;0;24;0;0;24;0;0;0;2019-05-08 19:23:41;2019-05-09 07:46:25;
9/05/19;17;19;17;1021;Terreaux / Beaux Arts;OPEN;0;11;9;0;2;0;0;0;2019-05-08 19:23:32;2019-05-08 20:08:17;
9/05/19;17;19;17;2007;Patinoire Charlemagne;OPEN;0;22;0;0;22;0;0;0;2019-05-08 19:23:38;2019-05-08 20:08:17;
9/05/19;17;19;17;8004;Mairie 8e;OPEN;0;21;11;0;10;0;0;0;2019-05-08 19:23:38;2019-05-09 07:38:23;
9/05/19;17;19;17;4024;Lyon Métropole;OPEN;0;25;9;0;16;0;0;0;2019-05-08 19:23:33;2019-05-08 20:20:44;
9/05/19;17;19;17;2022;Place Carnot;OPEN;0;30;12;0;16;0;0;0;2019-05-08 19:23:30;2019-05-08 19:49:39;
9/05/19;17;19;17;8015;Bd Jean XXIII;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:51;2019-05-09 07:27:38;
9/05/19;17;19;17;3089;Trarieux / Lacassagne;OPEN;0;24;3;0;21;0;0;0;2019-05-08 19:23:51;2019-05-08 20:08:17;
9/05/19;17;19;17;10048;Place Marengo;OPEN;0;27;22;0;1;0;0;0;2019-05-08 19:23:30;2019-05-08 20:20:44;
9/05/19;17;19;17;10115;Place d'Espagne / Stade Kruger;OPEN;0;22;7;0;15;0;0;0;2019-05-08 19:23:31;2019-05-08 19:49:39;
9/05/19;17;19;17;10063;Perrin / Jean Jaurès;OPEN;0;34;15;0;19;0;0;0;2019-05-08 19:23:30;2019-05-08 20:08:17;
9/05/19;17;19;17;3099;Place Sainte Anne;OPEN;0;18;11;0;5;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;8001;Université Lyon III;OPEN;0;26;7;0;19;0;0;0;2019-05-08 19:23:40;2019-05-08 20:20:44;
9/05/19;17;19;17;3005;Saxe-Gambetta;OPEN;0;20;17;0;3;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;17;19;17;10121;Parc du Centre;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;1035;Quai Lassagne;OPEN;0;16;5;0;11;0;0;0;2019-05-08 19:23:36;2019-05-08 20:08:17;
9/05/19;17;19;17;2014;Jacobins;OPEN;0;16;11;0;15;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;17;19;17;6037;Cité Internationale / Interpol;OPEN;0;27;0;0;27;0;0;0;2019-05-08 19:23:37;2019-05-09 07:27:38;
9/05/19;17;19;17;10083;Château Gaillard / Bienvenus;OPEN;0;15;7;0;8;0;0;0;2019-05-08 19:23:37;2019-05-09 07:27:38;
9/05/19;17;19;17;2017;République / Ferrandière;OPEN;0;15;0;0;13;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;17;19;17;8057;Vienne  / Montagny;OPEN;0;20;1;0;19;0;0;0;2019-05-08 19:23:30;2019-05-08 20:08:17;
9/05/19;17;19;17;3051;Place Henri;OPEN;0;13;8;0;5;0;0;0;2019-05-08 19:23:30;2019-05-09 07:27:38;
9/05/19;17;19;17;10032;Primat / Decorps;OPEN;0;13;0;0;13;0;0;0;2019-05-08 19:23:30;2019-05-09 07:38:23;
9/05/19;17;19;17;4014;Philippe de Lassalle / Pillement;OPEN;0;13;0;0;12;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;11002;Saint Clair;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:41;2019-05-09 07:27:38;
9/05/19;17;19;17;7004;Mairie du 7ème;OPEN;0;30;12;0;18;0;0;0;2019-05-08 19:23:42;2019-05-08 20:08:17;
9/05/19;17;19;17;5031;Ménival / J. Curie;OPEN;0;20;3;0;16;0;0;0;2019-05-08 19:23:41;19-05-9 17:19:17;
9/05/19;17;19;17;2039;Charité / Récamier;OPEN;0;17;5;0;12;0;0;0;2019-05-08 19:23:41;2019-05-08 19:49:39;
9/05/19;17;19;17;10031;Croix Luizet;OPEN;0;22;0;0;22;0;0;0;2019-05-08 19:23:37;2019-05-08 20:08:17;
9/05/19;17;19;17;5054;Champvert;OPEN;0;18;4;0;14;0;0;0;2019-05-08 19:23:31;19-05-9 17:19:17;
9/05/19;17;19;17;4011;Place Joannès Ambre;OPEN;0;20;1;0;18;0;0;0;2019-05-08 19:23:31;2019-05-09 07:27:38;
9/05/19;17;19;17;1002;Opéra;OPEN;0;22;16;0;6;0;0;0;2019-05-08 19:23:31;2019-05-08 19:49:39;
9/05/19;17;19;17;10122;Verdun / Desgrand;OPEN;0;21;3;0;18;0;0;0;2019-05-08 19:23:39;2019-05-09 07:27:38;
9/05/19;17;19;17;8021;Paul Santy;OPEN;0;16;14;0;2;0;0;0;2019-05-08 19:23:35;2019-05-08 20:20:44;
9/05/19;17;19;17;2001;Bellecour / République;OPEN;0;18;17;0;0;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;17;19;17;2028;Sainte Blandine;OPEN;0;16;0;0;16;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;17;19;17;3003;Part Dieu / Deruelle;OPEN;0;30;0;0;20;0;0;0;2019-05-08 19:23:41;2019-05-08 20:08:17;
9/05/19;17;19;17;3044;Quai Augagneur;OPEN;0;19;11;0;7;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;19;17;8034;Berthelot / Villon;OPEN;0;13;2;0;10;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;19;17;5026;Rue de la Baleine;OPEN;0;14;0;0;14;0;0;0;2019-05-08 19:23:42;2019-05-08 20:08:17;
9/05/19;17;19;17;3038;Vivier Merle / Part-Dieu;OPEN;0;40;0;0;40;0;0;0;2019-05-08 19:23:42;2019-05-09 07:46:25;
9/05/19;17;19;17;5041;L'Homme de la Roche;OPEN;0;21;9;0;12;0;0;0;2019-05-08 19:23:42;2019-05-09 07:27:38;
9/05/19;17;19;17;5009;Place Ennemond Fousseret;OPEN;0;16;3;0;12;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;17;19;17;8030;Laënnec;OPEN;0;16;4;0;11;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;19;17;5036;La Salette;OPEN;0;15;6;0;8;0;0;0;2019-05-08 19:23:38;2019-05-09 07:50:38;
9/05/19;17;19;17;8003;Claude Bernard Lyon I;OPEN;0;16;0;0;16;0;0;0;2019-05-08 19:23:38;2019-05-09 07:27:38;
9/05/19;17;19;17;8051;Hôpital St-Jean de Dieu;OPEN;0;20;4;0;16;0;0;0;2019-05-08 19:23:38;2019-05-09 07:27:38;
9/05/19;17;19;17;1031;Place de la Paix;OPEN;0;20;17;0;3;0;0;0;2019-05-08 19:23:25;2019-05-09 07:38:23;
9/05/19;17;19;17;3037;Paul Bert / Garibaldi;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:29;2019-05-09 07:27:38;
9/05/19;17;19;17;8035;Sans Souci;OPEN;0;20;1;0;18;0;0;0;2019-05-08 19:23:29;2019-05-09 07:27:38;
9/05/19;17;19;17;6035;Cité Internationale;OPEN;0;21;1;0;20;0;0;0;2019-05-08 19:23:25;2019-05-09 07:27:38;
9/05/19;17;19;17;1036;Aveyron;OPEN;0;17;3;0;13;0;0;0;2019-05-08 19:23:23;2019-05-09 07:27:38;
9/05/19;17;19;17;6022;Place Maréchal Lyautey;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;17;19;17;2020;Musée des Confluences;OPEN;0;20;14;0;6;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;19;17;5007;Place de Trion;OPEN;0;16;3;0;11;0;0;0;2019-05-08 19:23:21;2019-05-09 07:27:38;
9/05/19;17;19;17;7005;Debourg;OPEN;0;20;0;0;20;0;0;0;2019-05-08 19:23:20;2019-05-08 20:08:17;
9/05/19;17;19;17;5016;Mairie du 5e;OPEN;0;13;1;0;11;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;17;19;17;7038;Place Stalingard;OPEN;0;13;5;0;8;0;0;0;2019-05-08 19:23:40;2019-05-09 07:27:38;
9/05/19;17;19;17;10089;Colin /Ottavi;OPEN;0;15;7;0;8;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;19;17;3103;Place Danton;OPEN;0;18;2;0;16;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;17;19;17;2016;Place Regaud;OPEN;0;12;4;0;8;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;19;17;3080;Part-Dieu / Villette;OPEN;0;30;3;0;27;0;0;0;2019-05-08 19:23:25;2019-05-08 19:49:39;
9/05/19;17;19;17;5029;Place Gerson;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;19;17;2004;Perrache / Carnot;OPEN;0;18;0;0;17;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;17;19;17;10079;Anatole France / Barbusse;OPEN;0;20;7;0;13;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;19;17;7009;Jean Jaurès;OPEN;0;16;11;0;5;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;19;17;7045;Parc des Berges;OPEN;0;25;25;0;0;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;17;19;17;3101;Patinoire Baraban;OPEN;0;20;18;0;1;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;17;19;17;2024;République / Maupin;OPEN;0;15;15;0;0;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;9003;Place Valmy;OPEN;0;16;9;0;7;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;17;19;17;8011;Place Lebret;OPEN;0;14;1;0;13;0;0;0;2019-05-08 19:23:28;2019-05-08 20:20:44;
9/05/19;17;19;17;3081;Part-Dieu / Francfort;OPEN;0;28;0;0;27;0;0;0;2019-05-08 19:23:39;2019-05-08 20:08:17;
9/05/19;17;19;17;4007;Place Flammarion;OPEN;0;18;1;0;16;0;0;0;2019-05-08 19:23:40;2019-05-09 07:27:38;
9/05/19;17;19;17;10058;métro Flachet;OPEN;0;22;14;0;8;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;8010;Place Mendès France;OPEN;0;20;8;0;11;0;0;0;2019-05-08 19:23:36;2019-05-08 20:08:17;
9/05/19;17;19;17;3067;Hachette;OPEN;0;15;6;0;9;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;5002;Place des Compagnons de la chanson;OPEN;0;18;4;0;14;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;19;17;4001;Conservatoire bis;OPEN;0;22;4;0;17;0;0;0;2019-05-08 19:23:41;19-05-9 17:19:17;
9/05/19;17;19;17;10043;Salengro / Feyssine;OPEN;0;20;16;0;3;0;0;0;2019-05-08 19:23:20;2019-05-09 07:27:38;
9/05/19;17;19;17;2015;Place de la République;OPEN;0;27;5;0;22;0;0;0;2019-05-08 19:23:21;2019-05-09 07:27:38;
9/05/19;17;19;17;3082;Place Bahadourian;OPEN;0;18;12;0;6;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;19;17;5040;Place Crépu;OPEN;0;20;18;0;0;0;0;0;2019-05-08 19:23:44;2019-05-08 20:08:17;
9/05/19;17;19;17;7024;Bancel / Chevreul;OPEN;0;21;11;0;4;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;19;17;12001;La Soie;OPEN;0;25;0;0;25;0;0;0;2019-05-08 19:23:45;2019-05-09 07:27:38;
9/05/19;17;19;17;5004;Saint Jean;OPEN;0;29;11;0;28;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;17;19;17;10030;Greuze;OPEN;0;18;0;0;18;0;0;0;2019-05-08 19:23:23;2019-05-08 20:20:44;
9/05/19;17;19;17;1022;Place Tolozan;OPEN;0;30;22;0;7;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;17;19;17;7014;Marseille / Félissent;OPEN;0;15;1;0;11;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;19;17;8007;Frères Lumière;OPEN;0;15;8;0;7;0;0;0;2019-05-08 19:23:46;2019-05-09 07:27:38;
9/05/19;17;19;17;9006;Théâtre Nouvelle Génération;OPEN;0;16;0;0;16;0;0;0;2019-05-08 19:23:46;2019-05-09 07:53:22;
9/05/19;17;19;17;10088;4 août 1789 / Pressensé;OPEN;0;19;6;0;13;0;0;0;2019-05-08 19:23:20;2019-05-08 20:20:44;
9/05/19;17;19;17;7020;Parc de Gerland;OPEN;0;26;7;0;14;0;0;0;2019-05-08 19:23:20;2019-05-09 07:27:38;
9/05/19;17;19;17;10056;11 novembre / Gaston Berger;OPEN;0;35;0;0;34;0;0;0;2019-05-08 19:23:37;2019-05-08 20:08:17;
9/05/19;17;19;17;3029;Place Aristide Briand;OPEN;0;38;13;0;8;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;17;19;17;4003;1, Place Cdt Arnaud;OPEN;0;17;9;0;8;0;0;0;2019-05-08 19:23:37;2019-05-09 07:59:42;
9/05/19;17;19;17;4017;Place des tapis;OPEN;0;17;10;0;6;0;0;0;2019-05-08 19:23:24;2019-05-09 07:27:38;
9/05/19;17;19;17;10046;Charmettes / Zola;OPEN;0;24;7;0;17;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;19;17;5050;Théâtre Romain;OPEN;0;12;0;0;11;0;0;0;2019-05-08 19:23:46;2019-05-09 07:38:23;
9/05/19;17;19;17;4012;Place Adrien Godien;OPEN;0;18;14;0;4;0;0;0;2019-05-08 19:23:46;2019-05-08 20:20:44;
9/05/19;17;19;17;3009;Musée Africain;OPEN;0;22;2;0;20;0;0;0;2019-05-08 19:23:46;2019-05-08 20:20:44;
9/05/19;17;19;17;3015;Servient / Garibaldi;OPEN;0;17;0;0;16;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;17;19;17;7018;Lycée Louise Labé;OPEN;0;20;4;0;14;0;0;0;2019-05-08 19:23:21;2019-05-08 20:08:17;
9/05/19;17;19;17;10102;DOUA / Gaston Berger;OPEN;0;30;0;0;29;0;0;0;2019-05-08 19:23:46;2019-05-08 19:49:39;
9/05/19;17;19;17;6023;Quai Sarrail;OPEN;0;14;6;0;8;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;17;19;17;1020;Terreaux / Chenavard;OPEN;0;18;9;0;9;0;0;0;2019-05-08 19:23:47;2019-05-09 07:49:23;
9/05/19;17;19;17;10064;4 août 1789;OPEN;0;10;6;0;3;0;0;0;2019-05-08 19:23:47;2019-05-09 07:27:38;
9/05/19;17;19;17;7010;Centre Berthelot;OPEN;0;20;0;0;19;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;17;19;17;10101;Einstein / 11 novembre 1918;OPEN;0;34;0;0;31;0;0;0;2019-05-08 19:23:47;2019-05-08 19:49:39;
9/05/19;17;19;17;7022;Jaurès / Lagrange;OPEN;0;30;0;0;30;0;0;0;2019-05-08 19:23:20;2019-05-08 20:08:17;
9/05/19;17;19;17;7002;Universités Lyon III / Lyon II;OPEN;0;29;0;0;29;0;0;0;2019-05-08 19:23:46;2019-05-09 07:27:38;
9/05/19;17;19;17;3007;Place d'Arsonval;OPEN;0;32;1;0;29;0;0;0;2019-05-08 19:23:20;2019-05-08 19:49:39;
9/05/19;17;19;17;6005;Place Edgar Quinet;OPEN;0;20;9;0;11;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;17;19;17;10025;Totem;OPEN;0;16;16;0;0;0;0;0;2019-05-08 19:23:38;2019-05-08 20:08:17;
9/05/19;17;19;17;8054;Martinière Monplaisir;OPEN;0;20;8;0;12;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;17;19;17;7039;Guillotière / Madeleine;OPEN;0;10;2;0;8;0;0;0;2019-05-08 19:23:47;2019-05-08 20:20:44;
9/05/19;17;19;17;7006;Gerland;OPEN;0;40;2;0;37;0;0;0;2019-05-08 19:23:47;2019-05-08 20:20:44;
9/05/19;17;19;17;7001;Place Gabriel Péri;OPEN;0;20;16;0;4;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;19;17;9004;Gare de Vaise;OPEN;0;22;12;0;8;0;0;0;2019-05-08 19:23:45;2019-05-08 19:49:39;
9/05/19;17;19;17;8002;Place Ambroise Courtois;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;19;17;4004;Hénon;OPEN;0;22;0;0;22;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;19;17;8061;Stade Vuillermet;OPEN;0;18;11;0;7;0;0;0;2019-05-08 19:23:48;2019-05-09 07:38:23;
9/05/19;17;19;17;1023;Croix Rousse / Perfetti;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:48;2019-05-09 07:27:38;
9/05/19;17;19;17;7003;Gambetta / Garibaldi;OPEN;0;30;6;0;20;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;19;17;7030;Quartier Général Frère;OPEN;0;30;17;0;13;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;19;17;9013;Quai Paul Sédaillan;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:49;2019-05-08 20:08:17;
9/05/19;17;19;17;10028;Ecole de musique;OPEN;0;24;16;0;8;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;17;19;17;9041;Carret / Sédaillan;OPEN;0;18;8;0;10;0;0;0;2019-05-08 19:23:49;2019-05-08 20:20:44;
9/05/19;17;19;17;9043;Marietton ouest;OPEN;0;20;12;0;7;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;19;17;1024;Rouville;OPEN;0;17;3;0;14;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;19;17;10035;Boiron Grangé;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:49;2019-05-08 20:20:45;
9/05/19;17;19;17;5005;Saint Paul;OPEN;0;23;3;0;20;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;19;17;7007;Farge / Ayasse;OPEN;0;20;15;0;1;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;19;17;8038;Albert Thomas / Villon;OPEN;0;20;1;0;19;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;17;19;17;6020;Musée Guimet;OPEN;0;15;7;0;8;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;19;17;10011;Gratte-Ciel;OPEN;0;16;10;0;6;0;0;0;2019-05-08 19:23:50;2019-05-08 19:49:39;
9/05/19;17;19;17;10084;Doua / Avenue des Arts;OPEN;0;30;1;0;29;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;19;17;9042;Vaise Docks;OPEN;0;19;2;0;16;0;0;0;2019-05-08 19:23:50;2019-05-09 07:27:38;
9/05/19;17;19;17;7013;Halle Tony Garnier;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:50;2019-05-09 07:27:38;
9/05/19;17;19;17;11003;La Rochette;OPEN;0;20;20;0;0;0;0;0;2019-05-08 19:23:50;2019-05-09 07:27:38;
9/05/19;17;19;17;3039;Place Bir Hakeim;OPEN;0;19;2;0;11;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;19;17;3053;Gambetta / Jusserand;OPEN;0;13;1;0;11;0;0;0;2019-05-08 19:23:50;2019-05-08 20:20:45;
9/05/19;17;19;17;1016;Pêcherie;OPEN;0;17;10;0;7;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;19;17;7056;Place Raspail;OPEN;0;22;4;0;17;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;19;17;10103;DOUA / Rue des sports;OPEN;0;30;0;0;30;0;0;0;2019-05-08 19:23:51;2019-05-08 20:08:17;
9/05/19;17;19;17;10080;Vaillant/Perroncel;OPEN;0;17;8;0;8;0;0;0;2019-05-08 19:23:51;2019-05-09 07:27:38;
9/05/19;17;19;17;10117;La Pérralière;OPEN;0;22;5;0;17;0;0;0;2019-05-08 19:23:52;2019-05-09 07:38:23;
9/05/19;17;19;17;4041;Boussange / Austerlitz;OPEN;0;18;2;0;15;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;19;17;4026;Birmingham;OPEN;0;20;4;0;16;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;19;17;10036;Stalingrad;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;19;17;2030;République / Poulaillerie;OPEN;0;22;2;0;20;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;17;19;17;7057;Jaurès / Bollier;OPEN;0;34;8;0;15;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;17;19;17;10005;Bd du 11 novembre;OPEN;0;35;1;0;34;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;17;19;17;9029;Saint Pierre de Vaise;OPEN;0;15;3;0;10;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:17;
9/05/19;17;19;17;7064;CROUS;OPEN;0;17;3;0;14;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:17;
9/05/19;17;19;17;10039;Bouvier;OPEN;0;16;8;0;8;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;19;17;10002;INSA;OPEN;0;40;1;0;39;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;19;17;7016;Place Saint Louis;OPEN;0;15;14;0;1;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;19;17;9032;Place Port Mouton;OPEN;0;18;5;0;13;0;0;0;2019-05-08 19:23:53;2019-05-09 07:27:38;
9/05/19;17;19;17;10027;Mairie de Villeurbanne;OPEN;0;26;20;0;5;0;0;0;2019-05-08 19:23:53;2019-05-09 07:27:38;
9/05/19;17;19;17;1012;Ampère / Bourse;OPEN;0;26;12;0;6;0;0;0;2019-05-08 19:23:54;2019-05-08 20:08:18;
9/05/19;17;19;17;9033;Gorge de Loup;OPEN;0;40;5;0;35;0;0;0;2019-05-08 19:23:54;2019-05-09 07:27:38;
9/05/19;17;19;17;5001;Place Varillon (funiculaire St Just);OPEN;0;23;16;0;7;0;0;0;2019-05-08 19:23:54;2019-05-09 07:27:38;
9/05/19;17;19;17;1003;Place Sathonay;OPEN;0;15;15;0;0;0;0;0;2019-05-08 19:23:54;2019-05-09 07:27:38;
9/05/19;17;19;17;2010;Confluence Darse;OPEN;0;22;18;0;4;0;0;0;2019-05-08 19:23:54;2019-05-08 20:20:45;
